id_material,mes_anio,demanda_mensual,reposicion_mensual,stock_actual_fin_mes,stock_minimo,costo_unitario
1014,2024-12,55,98,250,46,45.10
1014,2025-01,205,259,250,46,45.10
1014,2025-02,166,215,250,46,45.10
1014,2025-03,292,247,250,46,45.10
1014,2025-04,158,274,250,46,45.10
1014,2025-05,270,58,250,46,45.10
1014,2025-06,24,94,250,46,45.10
1014,2025-07,153,95,250,46,45.10
1014,2025-08,166,149,250,46,45.10
1014,2025-09,126,194,250,46,45.10
1014,2025-10,113,163,250,46,45.10
1015,2018-01,144,90,622,26,9.51
1015,2018-02,236,182,622,26,9.51
1015,2018-03,109,0,601,26,9.51
1015,2018-04,32,45,622,26,9.51
1015,2018-05,102,89,622,26,9.51
1015,2018-06,108,221,622,26,9.51
1015,2018-07,216,244,622,26,9.51
1015,2018-08,114,67,622,26,9.51
1015,2018-09,299,205,622,26,9.51
1015,2018-10,164,265,622,26,9.51
1015,2018-11,160,106,622,26,9.51
1015,2018-12,84,158,622,26,9.51
1015,2019-01,185,164,622,26,9.51
1015,2019-02,100,0,601,26,9.51
1015,2019-03,115,142,622,26,9.51
1015,2019-04,118,91,622,26,9.51
1015,2019-05,137,170,622,26,9.51
1015,2019-06,142,154,622,26,9.51
1015,2019-07,190,166,622,26,9.51
1015,2019-08,246,330,622,26,9.51
1015,2019-09,132,168,622,26,9.51
1015,2019-10,211,112,622,26,9.51
1015,2019-11,139,156,622,26,9.51
1015,2019-12,194,167,622,26,9.51
1015,2020-01,229,197,622,26,9.51
1015,2020-02,228,265,622,26,9.51
1015,2020-03,158,166,622,26,9.51
1015,2020-04,214,262,622,26,9.51
1015,2020-05,170,102,622,26,9.51
1015,2020-06,117,145,622,26,9.51
1015,2020-07,177,137,622,26,9.51
1015,2020-08,180,197,622,26,9.51
1015,2020-09,136,106,622,26,9.51
1015,2020-10,125,189,622,26,9.51
1015,2020-11,160,175,622,26,9.51
1015,2020-12,169,264,622,26,9.51
1015,2021-01,174,49,622,26,9.51
1015,2021-02,155,106,622,26,9.51
1015,2021-03,79,170,622,26,9.51
1015,2021-04,131,52,622,26,9.51
1015,2021-05,153,197,622,26,9.51
1015,2021-06,154,148,622,26,9.51
1015,2021-07,163,153,622,26,9.51
1015,2021-08,40,0,601,26,9.51
1015,2021-09,29,112,622,26,9.51
1015,2021-10,128,199,622,26,9.51
1015,2021-11,247,224,622,26,9.51
1015,2021-12,230,213,622,26,9.51
1015,2022-01,200,107,622,26,9.51
1015,2022-02,119,98,622,26,9.51
1015,2022-03,203,203,622,26,9.51
1015,2022-04,51,51,622,26,9.51
1015,2022-05,77,204,622,26,9.51
1015,2022-06,167,51,622,26,9.51
1015,2022-07,180,192,622,26,9.51
1015,2022-08,201,260,622,26,9.51
1015,2022-09,112,50,622,26,9.51
1015,2022-10,235,215,622,26,9.51
1015,2022-11,184,324,622,26,9.51
1015,2022-12,264,301,622,26,9.51
1015,2023-01,177,0,601,26,9.51
1015,2023-02,249,321,622,26,9.51
1015,2023-03,217,145,622,26,9.51
1015,2023-04,45,50,622,26,9.51
1015,2023-05,68,99,622,26,9.51
1015,2023-06,193,214,622,26,9.51
1015,2023-07,57,58,622,26,9.51
1015,2023-08,105,47,622,26,9.51
1015,2023-09,128,254,622,26,9.51
1015,2023-10,166,40,622,26,9.51
1015,2023-11,44,44,622,26,9.51
1015,2023-12,123,200,622,26,9.51
1015,2024-01,146,69,622,26,9.51
1015,2024-02,113,161,622,26,9.51
1015,2024-03,237,252,622,26,9.51
1015,2024-04,160,343,622,26,9.51
1015,2024-05,284,82,622,26,9.51
1015,2024-06,223,270,622,26,9.51
1015,2024-07,202,128,622,26,9.51
1015,2024-08,141,204,622,26,9.51
1015,2024-09,209,241,622,26,9.51
1015,2024-10,220,328,622,26,9.51
1015,2024-11,254,255,622,26,9.51
1015,2024-12,256,104,622,26,9.51
1015,2025-01,153,84,622,26,9.51
1015,2025-02,157,191,622,26,9.51
1015,2025-03,147,137,622,26,9.51
1015,2025-04,193,205,622,26,9.51
1015,2025-05,191,266,622,26,9.51
1015,2025-06,182,119,622,26,9.51
1015,2025-07,225,212,622,26,9.51
1015,2025-08,81,46,622,26,9.51
1015,2025-09,122,134,622,26,9.51
1015,2025-10,33,128,622,26,9.51
1016,2018-01,242,212,293,20,40.68
1016,2018-02,192,43,293,20,40.68
1016,2018-03,227,107,293,20,40.68
1016,2018-04,53,53,293,20,40.68
1016,2018-05,80,107,293,20,40.68
1016,2018-06,126,99,293,20,40.68
1016,2018-07,129,165,293,20,40.68
1016,2018-08,246,252,293,20,40.68
1016,2018-09,94,88,293,20,40.68
1016,2018-10,141,105,293,20,40.68
1016,2018-11,148,210,293,20,40.68
1016,2018-12,102,40,293,20,40.68
1016,2019-01,128,128,293,20,40.68
1016,2019-02,242,269,293,20,40.68
1016,2019-03,40,44,293,20,40.68
1016,2019-04,91,137,293,20,40.68
1016,2019-05,127,50,293,20,40.68
1016,2019-06,130,130,293,20,40.68
1016,2019-07,136,279,293,20,40.68
1016,2019-08,208,89,293,20,40.68
1016,2019-09,165,267,293,20,40.68
1016,2019-10,162,46,293,20,40.68
1016,2019-11,124,179,293,20,40.68
1016,2019-12,261,321,293,20,40.68
1016,2020-01,174,208,293,20,40.68
1016,2020-02,209,202,293,20,40.68
1016,2020-03,209,95,293,20,40.68
1016,2020-04,129,245,293,20,40.68
1016,2020-05,175,136,293,20,40.68
1016,2020-06,161,111,293,20,40.68
1016,2020-07,159,94,293,20,40.68
1016,2020-08,97,206,293,20,40.68
1016,2020-09,151,107,293,20,40.68
1016,2020-10,152,87,293,20,40.68
1016,2020-11,134,158,293,20,40.68
1016,2020-12,208,206,293,20,40.68
1016,2021-01,114,135,293,20,40.68
1016,2021-02,192,149,293,20,40.68
1016,2021-03,189,213,293,20,40.68
1016,2021-04,24,0,272,20,40.68
1016,2021-05,236,271,293,20,40.68
1016,2021-06,55,39,293,20,40.68
1016,2021-07,70,51,293,20,40.68
1016,2021-08,228,282,293,20,40.68
1016,2021-09,222,214,293,20,40.68
1016,2021-10,166,159,293,20,40.68
1016,2021-11,164,201,293,20,40.68
1016,2021-12,140,230,293,20,40.68
1016,2022-01,241,135,293,20,40.68
1016,2022-02,160,187,293,20,40.68
1016,2022-03,139,52,293,20,40.68
1016,2022-04,161,239,293,20,40.68
1016,2022-05,244,215,293,20,40.68
1016,2022-06,204,155,293,20,40.68
1016,2022-07,43,96,293,20,40.68
1016,2022-08,156,160,293,20,40.68
1016,2022-09,108,186,293,20,40.68
1016,2022-10,235,262,293,20,40.68
1016,2022-11,224,197,293,20,40.68
1016,2022-12,242,122,293,20,40.68
1016,2023-01,61,46,293,20,40.68
1016,2023-02,196,197,293,20,40.68
1016,2023-03,202,201,293,20,40.68
1016,2023-04,146,177,293,20,40.68
1016,2023-05,130,292,293,20,40.68
1016,2023-06,254,97,293,20,40.68
1016,2023-07,112,94,293,20,40.68
1016,2023-08,61,43,293,20,40.68
1016,2023-09,136,233,293,20,40.68
1016,2023-10,231,224,293,20,40.68
1016,2023-11,205,149,293,20,40.68
1016,2023-12,192,158,293,20,40.68
1016,2024-01,110,159,293,20,40.68
1016,2024-02,91,42,293,20,40.68
1016,2024-03,38,38,293,20,40.68
1016,2024-04,140,195,293,20,40.68
1016,2024-05,160,199,293,20,40.68
1016,2024-06,238,395,293,20,40.68
1016,2024-07,220,353,293,20,40.68
1016,2024-08,280,103,293,20,40.68
1016,2024-09,164,134,293,20,40.68
1016,2024-10,267,142,293,20,40.68
1016,2024-11,214,165,293,20,40.68
1016,2024-12,161,264,293,20,40.68
1016,2025-01,106,0,272,20,40.68
1016,2025-02,105,152,293,20,40.68
1016,2025-03,131,117,293,20,40.68
1016,2025-04,131,106,293,20,40.68
1016,2025-05,112,137,293,20,40.68
1016,2025-06,33,65,293,20,40.68
1016,2025-07,157,106,293,20,40.68
1016,2025-08,105,91,293,20,40.68
1016,2025-09,164,167,293,20,40.68
1016,2025-10,24,53,293,20,40.68
1017,2018-01,303,159,222,34,75.87
1017,2018-02,184,101,222,34,75.87
1017,2018-03,176,166,222,34,75.87
1017,2018-04,266,203,222,34,75.87
1017,2018-05,134,207,222,34,75.87
1017,2018-06,222,93,222,34,75.87
1017,2018-07,74,0,216,34,75.87
1017,2018-08,109,148,222,34,75.87
1017,2018-09,86,47,222,34,75.87
1017,2018-10,131,219,222,34,75.87
1017,2018-11,234,146,222,34,75.87
1017,2018-12,84,154,222,34,75.87
1017,2019-01,120,50,222,34,75.87
1017,2019-02,78,108,222,34,75.87
1017,2019-03,198,231,222,34,75.87
1017,2019-04,261,260,222,34,75.87
1017,2019-05,109,96,222,34,75.87
1017,2019-06,105,56,222,34,75.87
1017,2019-07,127,177,222,34,75.87
1017,2019-08,77,82,222,34,75.87
1017,2019-09,242,299,222,34,75.87
1017,2019-10,239,191,222,34,75.87
1017,2019-11,161,97,222,34,75.87
1017,2019-12,92,137,222,34,75.87
1017,2020-01,128,83,222,34,75.87
1017,2020-02,106,106,222,34,75.87
1017,2020-04,230,231,222,34,75.87
1017,2020-05,127,189,222,34,75.87
1017,2020-06,226,253,222,34,75.87
1017,2020-07,224,146,222,34,75.87
1017,2020-08,130,134,222,34,75.87
1017,2020-09,168,183,222,34,75.87
1017,2020-10,129,160,222,34,75.87
1017,2020-11,270,312,222,34,75.87
1017,2020-12,242,138,222,34,75.87
1017,2021-01,53,53,222,34,75.87
1017,2021-02,161,232,222,34,75.87
1017,2021-03,161,199,222,34,75.87
1017,2021-04,256,147,222,34,75.87
1017,2021-05,106,159,222,34,75.87
1017,2021-06,162,139,222,34,75.87
1017,2021-07,53,112,222,34,75.87
1017,2021-08,150,148,222,34,75.87
1017,2021-09,194,162,222,34,75.87
1017,2021-10,191,271,222,34,75.87
1017,2021-11,35,289,222,34,75.87
1017,2021-12,144,50,222,34,75.87
1017,2022-01,146,163,222,34,75.87
1017,2022-02,258,92,222,34,75.87
1017,2022-03,196,424,222,34,75.87
1017,2022-04,285,245,222,34,75.87
1017,2022-05,285,403,222,34,75.87
1017,2022-06,314,150,222,34,75.87
1017,2022-07,202,218,222,34,75.87
1017,2022-08,244,268,222,34,75.87
1017,2022-09,275,303,222,34,75.87
1017,2022-10,209,94,222,34,75.87
1017,2022-11,235,267,222,34,75.87
1017,2022-12,224,88,222,34,75.87
1017,2023-01,136,53,222,34,75.87
1017,2023-02,79,97,222,34,75.87
1017,2023-03,154,82,222,34,75.87
1017,2023-04,167,258,222,34,75.87
1017,2023-05,119,40,222,34,75.87
1017,2023-06,176,190,222,34,75.87
1017,2023-07,98,250,222,34,75.87
1017,2023-08,146,204,222,34,75.87
1017,2023-09,135,106,222,34,75.87
1017,2023-10,211,44,222,34,75.87
1017,2023-11,76,36,222,34,75.87
1017,2023-12,198,198,222,34,75.87
1017,2024-01,141,184,222,34,75.87
1017,2024-02,145,223,222,34,75.87
1017,2024-03,137,175,222,34,75.87
1017,2024-04,263,156,222,34,75.87
1017,2024-05,193,141,222,34,75.87
1017,2024-06,147,207,222,34,75.87
1017,2024-07,168,108,222,34,75.87
1017,2024-08,116,214,222,34,75.87
1017,2024-09,199,307,222,34,75.87
1017,2024-10,199,207,222,34,75.87
1017,2024-11,264,50,222,34,75.87
1017,2024-12,62,117,222,34,75.87
1017,2025-01,175,219,222,34,75.87
1017,2025-02,141,84,222,34,75.87
1017,2025-03,172,282,222,34,75.87
1017,2025-04,140,258,222,34,75.87
1017,2025-05,135,164,222,34,75.87
1017,2025-06,191,0,216,34,75.87
1017,2025-07,153,81,222,34,75.87
1017,2025-08,97,352,222,34,75.87
1017,2025-09,242,98,222,34,75.87
1017,2025-10,197,50,222,34,75.87
1018,2018-01,231,298,248,45,81.45
1018,2018-02,238,113,248,45,81.45
1018,2018-03,239,199,248,45,81.45
1018,2018-04,215,336,248,45,81.45
1018,2018-05,179,199,248,45,81.45
1018,2018-06,185,97,248,45,81.45
1018,2018-07,173,151,248,45,81.45
1018,2018-08,289,195,248,45,81.45
1018,2018-09,196,98,248,45,81.45
1018,2018-10,317,158,248,45,81.45
1018,2018-11,122,141,248,45,81.45
1018,2018-12,102,42,248,45,81.45
1018,2019-01,141,221,248,45,81.45
1018,2019-02,228,148,248,45,81.45
1018,2019-03,115,140,248,45,81.45
1018,2019-04,129,104,248,45,81.45
1018,2019-05,143,212,248,45,81.45
1018,2019-06,50,88,248,45,81.45
1018,2019-07,164,57,248,45,81.45
1018,2019-08,82,82,248,45,81.45
1018,2019-09,145,186,248,45,81.45
1018,2019-10,260,375,248,45,81.45
1018,2019-11,156,0,230,45,81.45
1018,2019-12,93,97,248,45,81.45
1018,2020-01,63,59,248,45,81.45
1018,2020-02,191,191,248,45,81.45
1018,2020-03,180,202,248,45,81.45
1018,2020-04,70,48,248,45,81.45
1018,2020-05,152,163,248,45,81.45
1018,2020-06,161,150,248,45,81.45
1018,2020-07,122,149,248,45,81.45
1018,2020-08,27,0,230,45,81.45
1018,2020-09,163,255,248,45,81.45
1018,2020-10,155,341,248,45,81.45
1018,2020-11,164,46,248,45,81.45
1018,2020-12,209,49,248,45,81.45
1018,2021-01,116,201,248,45,81.45
1018,2021-02,199,322,248,45,81.45
1018,2021-03,180,203,248,45,81.45
1018,2021-04,317,352,248,45,81.45
1018,2021-05,164,103,248,45,81.45
1018,2021-06,239,51,248,45,81.45
1018,2021-07,117,100,248,45,81.45
1018,2021-08,113,200,248,45,81.45
1018,2021-09,182,190,248,45,81.45
1018,2021-10,149,187,248,45,81.45
1018,2021-11,276,210,248,45,81.45
1018,2021-12,166,192,248,45,81.45
1018,2022-01,197,176,248,45,81.45
1018,2022-02,173,141,248,45,81.45
1018,2022-03,90,50,248,45,81.45
1018,2022-04,157,198,248,45,81.45
1018,2022-05,88,106,248,45,81.45
1018,2022-06,221,209,248,45,81.45
1018,2022-07,145,174,248,45,81.45
1018,2022-08,76,0,230,45,81.45
1018,2022-09,54,54,248,45,81.45
1018,2022-10,169,194,248,45,81.45
1018,2022-11,68,43,248,45,81.45
1018,2022-12,0,49,248,45,81.45
1018,2023-01,97,87,248,45,81.45
1018,2023-02,86,47,248,45,81.45
1018,2023-03,141,261,248,45,81.45
1018,2023-04,196,208,248,45,81.45
1018,2023-05,194,62,248,45,81.45
1018,2023-06,152,188,248,45,81.45
1018,2023-07,82,48,248,45,81.45
1018,2023-08,41,101,248,45,81.45
1018,2023-09,164,239,248,45,81.45
1018,2023-10,262,240,248,45,81.45
1018,2023-11,156,62,248,45,81.45
1018,2023-12,121,153,248,45,81.45
1018,2024-01,154,101,248,45,81.45
1018,2024-02,206,292,248,45,81.45
1018,2024-03,200,243,248,45,81.45
1018,2024-04,113,88,248,45,81.45
1018,2024-05,208,157,248,45,81.45
1018,2024-06,176,162,248,45,81.45
1018,2024-07,227,188,248,45,81.45
1018,2024-09,53,55,248,45,81.45
1018,2024-10,152,165,248,45,81.45
1018,2024-11,110,95,248,45,81.45
1018,2024-12,141,151,248,45,81.45
1018,2025-01,10,0,230,45,81.45
1018,2025-02,57,138,248,45,81.45
1018,2025-03,143,62,248,45,81.45
1018,2025-04,250,313,248,45,81.45
1018,2025-05,101,186,248,45,81.45
1018,2025-06,262,212,248,45,81.45
1018,2025-07,198,146,248,45,81.45
1018,2025-08,139,186,248,45,81.45
1018,2025-09,93,0,230,45,81.45
1018,2025-10,51,155,248,45,81.45
1019,2018-01,297,158,698,14,126.49
1019,2018-02,236,240,698,14,126.49
1019,2018-03,244,382,698,14,126.49
1019,2018-04,219,306,698,14,126.49
1019,2018-05,251,98,698,14,126.49
1019,2018-06,170,129,698,14,126.49
1019,2018-07,173,53,698,14,126.49
1019,2018-08,74,147,698,14,126.49
1019,2018-09,237,201,698,14,126.49
1019,2018-10,134,102,698,14,126.49
1019,2018-11,111,143,698,14,126.49
1019,2018-12,206,389,698,14,126.49
1019,2019-01,305,106,698,14,126.49
1019,2019-02,58,53,698,14,126.49
1019,2019-03,201,289,698,14,126.49
1019,2019-04,211,257,698,14,126.49
1019,2019-05,164,316,698,14,126.49
1019,2019-06,201,89,698,14,126.49
1019,2019-07,170,190,698,14,126.49
1019,2019-08,284,296,698,14,126.49
1019,2019-09,193,208,698,14,126.49
1019,2019-10,182,114,698,14,126.49
1019,2019-11,178,92,698,14,126.49
1019,2019-12,239,417,698,14,126.49
1019,2020-01,277,0,680,14,126.49
1019,2020-02,83,204,698,14,126.49
1019,2020-03,187,144,698,14,126.49
1019,2020-04,129,257,698,14,126.49
1019,2020-05,312,215,698,14,126.49
1019,2020-06,213,106,698,14,126.49
1019,2020-07,193,243,698,14,126.49
1019,2020-08,194,206,698,14,126.49
1019,2020-09,64,0,680,14,126.49
1019,2020-10,50,50,698,14,126.49
1019,2020-11,148,157,698,14,126.49
1019,2020-12,74,171,698,14,126.49
1019,2021-01,155,49,698,14,126.49
1019,2021-02,101,150,698,14,126.49
1019,2021-03,154,303,698,14,126.49
1019,2021-04,107,149,698,14,126.49
1019,2021-05,226,91,698,14,126.49
1019,2021-06,105,0,680,14,126.49
1019,2021-07,189,427,698,14,126.49
1019,2021-08,145,48,698,14,126.49
1019,2021-09,191,201,698,14,126.49
1019,2021-10,318,243,698,14,126.49
1019,2021-11,241,173,698,14,126.49
1019,2021-12,54,46,698,14,126.49
1019,2022-01,90,90,698,14,126.49
1019,2022-02,117,147,698,14,126.49
1019,2022-03,238,208,698,14,126.49
1019,2022-04,88,216,698,14,126.49
1019,2022-05,185,57,698,14,126.49
1019,2022-06,130,216,698,14,126.49
1019,2022-07,144,138,698,14,126.49
1019,2022-08,251,238,698,14,126.49
1019,2022-09,67,51,698,14,126.49
1019,2022-10,234,264,698,14,126.49
1019,2022-11,130,49,698,14,126.49
1019,2022-12,53,160,698,14,126.49
1019,2023-01,136,139,698,14,126.49
1019,2023-02,176,100,698,14,126.49
1019,2023-03,179,157,698,14,126.49
1019,2023-04,123,190,698,14,126.49
1019,2023-05,79,0,680,14,126.49
1019,2023-06,199,316,698,14,126.49
1019,2023-07,172,162,698,14,126.49
1019,2023-08,228,138,698,14,126.49
1019,2023-09,114,97,698,14,126.49
1019,2023-10,87,87,698,14,126.49
1019,2023-11,50,50,698,14,126.49
1019,2023-12,101,101,698,14,126.49
1019,2024-01,30,110,698,14,126.49
1019,2024-02,145,253,698,14,126.49
1019,2024-03,214,54,698,14,126.49
1019,2024-04,67,39,698,14,126.49
1019,2024-05,184,206,698,14,126.49
1019,2024-06,181,343,698,14,126.49
1019,2024-07,161,0,680,14,126.49
1019,2024-08,175,152,698,14,126.49
1019,2024-09,52,52,698,14,126.49
1019,2024-10,110,110,698,14,126.49
1019,2024-11,49,49,698,14,126.49
1019,2024-12,140,140,698,14,126.49
1019,2025-01,181,429,698,14,126.49
1019,2025-02,214,239,698,14,126.49
1019,2025-03,97,59,698,14,126.49
1019,2025-04,288,160,698,14,126.49
1019,2025-05,139,35,698,14,126.49
1019,2025-06,193,205,698,14,126.49
1019,2025-07,201,242,698,14,126.49
1019,2025-08,128,197,698,14,126.49
1019,2025-09,338,470,698,14,126.49
1019,2025-10,151,158,698,14,126.49
1020,2018-01,163,0,740,25,57.45
1020,2018-02,212,216,749,25,57.45
1020,2018-03,154,51,749,25,57.45
1020,2018-04,211,160,749,25,57.45
1020,2018-05,232,164,749,25,57.45
1020,2018-06,69,54,749,25,57.45
1020,2018-07,169,259,749,25,57.45
1020,2018-08,161,109,749,25,57.45
1020,2018-09,117,157,749,25,57.45
1020,2018-10,164,147,749,25,57.45
1020,2018-11,246,244,749,25,57.45
1020,2018-12,160,280,749,25,57.45
1020,2019-01,295,116,749,25,57.45
1020,2019-02,222,245,749,25,57.45
1020,2019-03,84,109,749,25,57.45
1020,2019-04,161,113,749,25,57.45
1020,2019-05,160,208,749,25,57.45
1020,2019-06,179,131,749,25,57.45
1020,2019-07,161,237,749,25,57.45
1020,2019-08,232,262,749,25,57.45
1020,2019-09,199,111,749,25,57.45
1020,2019-10,61,103,749,25,57.45
1020,2019-11,144,206,749,25,57.45
1020,2019-12,259,163,749,25,57.45
1020,2020-01,166,185,749,25,57.45
1020,2020-02,167,220,749,25,57.45
1020,2020-03,226,140,749,25,57.45
1020,2020-04,106,94,749,25,57.45
1020,2020-05,139,271,749,25,57.45
1020,2020-06,132,47,749,25,57.45
1020,2020-07,105,82,749,25,57.45
1020,2020-08,140,116,749,25,57.45
1020,2020-09,89,139,749,25,57.45
1020,2020-10,69,107,749,25,57.45
1020,2020-11,158,100,749,25,57.45
1020,2020-12,174,198,749,25,57.45
1020,2021-01,211,256,749,25,57.45
1020,2021-02,240,148,749,25,57.45
1020,2021-03,112,105,749,25,57.45
1020,2021-04,97,97,749,25,57.45
1020,2021-05,81,206,749,25,57.45
1020,2021-06,205,149,749,25,57.45
1020,2021-07,208,154,749,25,57.45
1020,2021-08,98,83,749,25,57.45
1020,2021-09,104,104,749,25,57.45
1020,2021-10,173,334,749,25,57.45
1020,2021-11,230,113,749,25,57.45
1020,2021-12,197,153,749,25,57.45
1020,2022-01,97,109,749,25,57.45
1020,2022-02,202,211,749,25,57.45
1020,2022-03,21,0,740,25,57.45
1020,2022-04,163,268,749,25,57.45
1020,2022-05,211,244,749,25,57.45
1020,2022-06,236,98,749,25,57.45
1020,2022-07,134,157,749,25,57.45
1020,2022-08,43,61,749,25,57.45
1020,2022-09,89,48,749,25,57.45
1020,2022-10,154,154,749,25,57.45
1020,2022-11,147,147,749,25,57.45
1020,2022-12,44,44,749,25,57.45
1020,2023-01,194,273,749,25,57.45
1020,2023-02,152,262,749,25,57.45
1020,2023-03,210,168,749,25,57.45
1020,2023-04,231,135,749,25,57.45
1020,2023-05,249,200,749,25,57.45
1020,2023-06,99,97,749,25,57.45
1020,2023-07,81,248,749,25,57.45
1020,2023-08,277,140,749,25,57.45
1020,2023-09,170,297,749,25,57.45
1020,2023-10,181,94,749,25,57.45
1020,2023-11,178,146,749,25,57.45
1020,2023-12,214,249,749,25,57.45
1020,2024-01,113,308,749,25,57.45
1020,2024-02,165,99,749,25,57.45
1020,2024-03,186,102,749,25,57.45
1020,2024-04,143,155,749,25,57.45
1020,2024-05,189,59,749,25,57.45
1020,2024-06,142,178,749,25,57.45
1020,2024-07,88,52,749,25,57.45
1020,2024-08,54,54,749,25,57.45
1020,2024-09,55,58,749,25,57.45
1020,2024-10,110,107,749,25,57.45
1020,2024-11,77,158,749,25,57.45
1020,2024-12,81,49,749,25,57.45
1020,2025-01,128,111,749,25,57.45
1020,2025-02,230,248,749,25,57.45
1020,2025-03,186,319,749,25,57.45
1020,2025-04,133,104,749,25,57.45
1020,2025-05,133,293,749,25,57.45
1020,2025-06,132,45,749,25,57.45
1020,2025-07,234,199,749,25,57.45
1020,2025-08,199,146,749,25,57.45
1020,2025-09,204,145,749,25,57.45
1020,2025-10,80,0,740,25,57.45
1021,2018-01,404,295,431,20,8.04
1021,2018-02,165,101,431,20,8.04
1021,2018-03,57,0,407,20,8.04
1021,2018-04,117,144,431,20,8.04
1021,2018-05,181,279,431,20,8.04
1021,2018-06,165,138,431,20,8.04
1021,2018-07,201,252,431,20,8.04
1021,2018-08,244,153,431,20,8.04
1021,2018-09,164,254,431,20,8.04
1021,2018-10,190,42,431,20,8.04
1021,2018-11,111,149,431,20,8.04
1021,2018-12,85,47,431,20,8.04
1021,2019-01,108,108,431,20,8.04
1021,2019-02,159,272,431,20,8.04
1021,2019-03,174,61,431,20,8.04
1021,2019-04,127,127,431,20,8.04
1021,2019-05,58,58,431,20,8.04
1021,2019-06,121,121,431,20,8.04
1021,2019-07,36,36,431,20,8.04
1021,2019-08,160,296,431,20,8.04
1021,2019-09,212,96,431,20,8.04
1021,2019-10,224,353,431,20,8.04
1021,2019-11,298,170,431,20,8.04
1021,2019-12,74,53,431,20,8.04
1021,2020-01,66,91,431,20,8.04
1021,2020-02,204,260,431,20,8.04
1021,2020-03,284,240,431,20,8.04
1021,2020-04,138,151,431,20,8.04
1021,2020-05,247,369,431,20,8.04
1021,2020-06,124,215,431,20,8.04
1021,2020-07,185,149,431,20,8.04
1021,2020-08,234,159,431,20,8.04
1021,2020-09,184,128,431,20,8.04
1021,2020-10,249,312,431,20,8.04
1021,2020-11,304,145,431,20,8.04
1021,2020-12,53,94,431,20,8.04
1021,2021-01,211,221,431,20,8.04
1021,2021-02,95,180,431,20,8.04
1021,2021-03,177,163,431,20,8.04
1021,2021-04,204,101,431,20,8.04
1021,2021-05,129,110,431,20,8.04
1021,2021-06,118,121,431,20,8.04
1021,2021-07,143,140,431,20,8.04
1021,2021-08,119,175,431,20,8.04
1021,2021-09,163,136,431,20,8.04
1021,2021-10,81,52,431,20,8.04
1021,2021-11,101,108,431,20,8.04
1021,2021-12,67,60,431,20,8.04
1021,2022-01,217,243,431,20,8.04
1021,2022-02,93,89,431,20,8.04
1021,2022-03,232,215,431,20,8.04
1021,2022-04,68,144,431,20,8.04
1021,2022-05,223,154,431,20,8.04
1021,2022-06,61,192,431,20,8.04
1021,2022-07,210,100,431,20,8.04
1021,2022-08,141,108,431,20,8.04
1021,2022-09,84,140,431,20,8.04
1021,2022-10,187,131,431,20,8.04
1021,2022-11,106,106,431,20,8.04
1021,2022-12,179,202,431,20,8.04
1021,2023-01,116,93,431,20,8.04
1021,2023-02,91,145,431,20,8.04
1021,2023-03,181,194,431,20,8.04
1021,2023-04,189,216,431,20,8.04
1021,2023-05,187,93,431,20,8.04
1021,2023-06,115,115,431,20,8.04
1021,2023-07,126,126,431,20,8.04
1021,2023-08,142,142,431,20,8.04
1021,2023-09,95,95,431,20,8.04
1021,2023-10,19,56,431,20,8.04
1021,2023-11,194,287,431,20,8.04
1021,2023-12,206,252,431,20,8.04
1021,2024-01,195,83,431,20,8.04
1021,2024-02,211,193,431,20,8.04
1021,2024-03,97,165,431,20,8.04
1021,2024-04,175,100,431,20,8.04
1021,2024-05,107,132,431,20,8.04
1021,2024-06,133,146,431,20,8.04
1021,2024-07,286,433,431,20,8.04
1021,2024-08,204,47,431,20,8.04
1021,2024-09,171,104,431,20,8.04
1021,2024-10,44,51,431,20,8.04
1021,2024-11,170,163,431,20,8.04
1021,2024-12,101,176,431,20,8.04
1021,2025-01,173,98,431,20,8.04
1021,2025-02,98,114,431,20,8.04
1021,2025-03,155,220,431,20,8.04
1021,2025-04,133,52,431,20,8.04
1021,2025-05,116,116,431,20,8.04
1021,2025-06,60,182,431,20,8.04
1021,2025-07,172,50,431,20,8.04
1021,2025-08,96,96,431,20,8.04
1021,2025-09,105,163,431,20,8.04
1021,2025-10,164,106,431,20,8.04
1022,2018-01,174,191,561,23,91.44
1022,2018-02,185,152,561,23,91.44
1022,2018-03,172,0,556,23,91.44
1022,2018-04,204,62,561,23,91.44
1022,2018-05,188,268,561,23,91.44
1022,2018-06,207,56,561,23,91.44
1022,2018-07,151,153,561,23,91.44
1022,2018-08,160,172,561,23,91.44
1022,2018-09,55,0,556,23,91.44
1022,2018-10,167,231,561,23,91.44
1022,2018-11,85,52,561,23,91.44
1022,2018-12,214,183,561,23,91.44
1022,2019-01,132,229,561,23,91.44
1022,2019-02,226,254,561,23,91.44
1022,2019-03,191,218,561,23,91.44
1022,2019-04,186,48,561,23,91.44
1022,2019-05,279,396,561,23,91.44
1022,2019-06,131,0,556,23,91.44
1022,2019-07,47,47,561,23,91.44
1022,2019-08,101,101,561,23,91.44
1022,2019-09,60,103,561,23,91.44
1022,2019-10,64,82,561,23,91.44
1022,2019-11,188,213,561,23,91.44
1022,2019-12,191,264,561,23,91.44
1022,2020-01,172,57,561,23,91.44
1022,2020-02,117,113,561,23,91.44
1022,2020-03,192,226,561,23,91.44
1022,2020-04,271,322,561,23,91.44
1022,2020-05,216,104,561,23,91.44
1022,2020-06,99,93,561,23,91.44
