id_movimiento,id_material,id_usuario,fecha,tipo_movimiento,cantidad,stock_resultante,observaciones,tipo,stock_minimo,ubicacion
38761,1034,1001,19/12/2021,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
5013,1034,1001,19/12/2021,Entrada,59,812,"Ingreso simulado",HFC,35,Almacen 2
5012,1034,1001,27/12/2021,Entrada,37,812,"Ingreso simulado",HFC,35,Almacen 2
38760,1034,1000,28/12/2021,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
38759,1034,1000,29/12/2021,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38758,1034,1000,30/12/2021,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
38757,1034,1000,03/01/2022,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
5011,1034,1001,04/01/2022,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
5010,1034,1000,07/01/2022,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
38756,1034,1001,10/01/2022,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
38755,1034,1000,12/01/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38754,1034,1000,15/01/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38753,1034,1000,16/01/2022,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
5009,1034,1000,18/01/2022,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
38752,1034,1000,19/01/2022,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
38751,1034,1001,20/01/2022,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
38750,1034,1000,26/01/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38749,1034,1001,27/01/2022,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
38748,1034,1000,30/01/2022,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
38747,1034,1000,31/01/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38746,1034,1000,02/02/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38745,1034,1000,03/02/2022,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38744,1034,1001,07/02/2022,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
38743,1034,1001,08/02/2022,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
38742,1034,1001,10/02/2022,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
38741,1034,1000,14/02/2022,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
5008,1034,1000,26/02/2022,Entrada,59,812,"Ingreso simulado",HFC,35,Almacen 2
38740,1034,1000,28/02/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38739,1034,1001,02/03/2022,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38738,1034,1000,03/03/2022,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
5007,1034,1000,09/03/2022,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
38737,1034,1000,13/03/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38736,1034,1001,25/03/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38735,1034,1000,27/03/2022,Salida,9,792,"Salida simulada",HFC,35,Almacen 2
5006,1034,1001,28/03/2022,Entrada,43,812,"Ingreso simulado",HFC,35,Almacen 2
38734,1034,1001,29/03/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38733,1034,1001,04/04/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38732,1034,1001,09/04/2022,Salida,3,792,"Salida simulada",HFC,35,Almacen 2
5005,1034,1000,17/04/2022,Entrada,38,812,"Ingreso simulado",HFC,35,Almacen 2
38731,1034,1000,20/04/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
5004,1034,1001,25/04/2022,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38730,1034,1000,27/04/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38729,1034,1001,28/04/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38728,1034,1001,04/05/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
5003,1034,1000,12/05/2022,Entrada,58,812,"Ingreso simulado",HFC,35,Almacen 2
38727,1034,1000,12/05/2022,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
5002,1034,1001,13/05/2022,Entrada,60,812,"Ingreso simulado",HFC,35,Almacen 2
38726,1034,1001,13/05/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38725,1034,1001,14/05/2022,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38724,1034,1001,15/05/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
5001,1034,1001,15/05/2022,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
5000,1034,1000,18/05/2022,Entrada,37,812,"Ingreso simulado",HFC,35,Almacen 2
38723,1034,1001,19/05/2022,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
4999,1034,1001,21/05/2022,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
38722,1034,1001,22/05/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38721,1034,1000,25/05/2022,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
38720,1034,1001,31/05/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38719,1034,1001,03/06/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38718,1034,1000,04/06/2022,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38717,1034,1001,05/06/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38716,1034,1000,07/06/2022,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4998,1034,1001,10/06/2022,Entrada,40,812,"Ingreso simulado",HFC,35,Almacen 2
38715,1034,1000,14/06/2022,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
38714,1034,1000,15/06/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38713,1034,1000,20/06/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38712,1034,1001,21/06/2022,Salida,1,792,"Salida simulada",HFC,35,Almacen 2
38711,1034,1000,19/07/2022,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
4997,1034,1000,19/07/2022,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
38710,1034,1001,22/07/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38709,1034,1001,12/08/2022,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4996,1034,1001,12/08/2022,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
4995,1034,1001,14/08/2022,Entrada,55,812,"Ingreso simulado",HFC,35,Almacen 2
4994,1034,1001,15/08/2022,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
4993,1034,1000,18/08/2022,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38708,1034,1001,19/08/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4992,1034,1001,21/08/2022,Entrada,52,812,"Ingreso simulado",HFC,35,Almacen 2
38707,1034,1000,22/08/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38706,1034,1000,23/08/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38705,1034,1001,24/08/2022,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
38704,1034,1000,28/08/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38703,1034,1000,03/09/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38702,1034,1001,10/09/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38701,1034,1000,11/09/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38700,1034,1000,16/09/2022,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
38699,1034,1000,17/09/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38698,1034,1000,23/09/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38697,1034,1000,24/09/2022,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
4991,1034,1000,25/09/2022,Entrada,38,812,"Ingreso simulado",HFC,35,Almacen 2
38696,1034,1001,29/09/2022,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38695,1034,1001,30/09/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4990,1034,1000,17/10/2022,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
38694,1034,1000,18/10/2022,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
38693,1034,1001,21/10/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4989,1034,1001,21/10/2022,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
38692,1034,1000,24/10/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38691,1034,1000,25/10/2022,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38690,1034,1001,26/10/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4988,1034,1001,27/10/2022,Entrada,52,812,"Ingreso simulado",HFC,35,Almacen 2
4987,1034,1001,30/10/2022,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
38689,1034,1001,01/11/2022,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38688,1034,1001,02/11/2022,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38687,1034,1000,04/11/2022,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38686,1034,1001,07/11/2022,Salida,9,792,"Salida simulada",HFC,35,Almacen 2
38685,1034,1001,09/11/2022,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
4986,1034,1001,11/11/2022,Entrada,43,812,"Ingreso simulado",HFC,35,Almacen 2
38684,1034,1001,11/11/2022,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4985,1034,1001,12/11/2022,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
4984,1034,1000,13/11/2022,Entrada,55,812,"Ingreso simulado",HFC,35,Almacen 2
38683,1034,1000,13/11/2022,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38682,1034,1001,14/11/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38681,1034,1001,15/11/2022,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4983,1034,1000,23/11/2022,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
38680,1034,1000,25/11/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38679,1034,1000,27/11/2022,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
38678,1034,1000,30/11/2022,Salida,27,792,"Salida simulada",HFC,35,Almacen 2
38677,1034,1001,01/12/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38676,1034,1001,05/12/2022,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
4982,1034,1001,08/12/2022,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
38675,1034,1000,10/12/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38674,1034,1000,12/12/2022,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38673,1034,1001,18/12/2022,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38672,1034,1000,20/12/2022,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38671,1034,1001,22/12/2022,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4981,1034,1000,29/12/2022,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
38670,1034,1001,31/12/2022,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
38669,1034,1000,02/01/2023,Salida,30,792,"Salida simulada",HFC,35,Almacen 2
4980,1034,1000,04/01/2023,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
4979,1034,1000,06/01/2023,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
4978,1034,1001,11/01/2023,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38668,1034,1001,15/01/2023,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38667,1034,1001,16/01/2023,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38666,1034,1001,18/01/2023,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
38665,1034,1000,19/01/2023,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
38664,1034,1001,20/01/2023,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
38663,1034,1001,28/01/2023,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38662,1034,1000,30/01/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38661,1034,1001,31/01/2023,Salida,8,792,"Salida simulada",HFC,35,Almacen 2
38660,1034,1000,12/02/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4977,1034,1001,12/02/2023,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
38659,1034,1001,14/02/2023,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38658,1034,1001,18/02/2023,Salida,10,792,"Salida simulada",HFC,35,Almacen 2
4976,1034,1001,27/02/2023,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
38657,1034,1000,28/02/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38656,1034,1000,02/03/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38655,1034,1001,04/03/2023,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
4975,1034,1001,19/03/2023,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
38654,1034,1000,20/03/2023,Salida,12,792,"Salida simulada",HFC,35,Almacen 2
38653,1034,1001,21/03/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38652,1034,1001,28/03/2023,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
4974,1034,1000,29/03/2023,Entrada,41,812,"Ingreso simulado",HFC,35,Almacen 2
38651,1034,1000,02/04/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38650,1034,1000,03/04/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4973,1034,1001,09/04/2023,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
38649,1034,1001,11/04/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38648,1034,1001,12/04/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38647,1034,1001,17/04/2023,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4972,1034,1001,24/04/2023,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38646,1034,1001,24/04/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38645,1034,1001,30/04/2023,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38644,1034,1000,01/05/2023,Salida,5,792,"Salida simulada",HFC,35,Almacen 2
38643,1034,1000,17/05/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4971,1034,1001,17/05/2023,Entrada,46,812,"Ingreso simulado",HFC,35,Almacen 2
38642,1034,1001,19/05/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4970,1034,1000,20/05/2023,Entrada,62,812,"Ingreso simulado",HFC,35,Almacen 2
38641,1034,1000,22/05/2023,Salida,30,792,"Salida simulada",HFC,35,Almacen 2
38640,1034,1001,23/05/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38639,1034,1000,25/05/2023,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
38638,1034,1001,31/05/2023,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4969,1034,1000,31/05/2023,Entrada,39,812,"Ingreso simulado",HFC,35,Almacen 2
38637,1034,1000,03/06/2023,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4968,1034,1001,07/06/2023,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
38636,1034,1000,09/06/2023,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38635,1034,1001,10/06/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38634,1034,1000,12/06/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4967,1034,1001,15/06/2023,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
38633,1034,1001,15/06/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4966,1034,1001,17/06/2023,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
38632,1034,1001,18/06/2023,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
38631,1034,1000,20/06/2023,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
38630,1034,1000,21/06/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4965,1034,1000,23/06/2023,Entrada,61,812,"Ingreso simulado",HFC,35,Almacen 2
38629,1034,1001,24/06/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38628,1034,1000,25/06/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4964,1034,1000,25/06/2023,Entrada,49,812,"Ingreso simulado",HFC,35,Almacen 2
38627,1034,1000,26/06/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4963,1034,1000,27/06/2023,Entrada,48,812,"Ingreso simulado",HFC,35,Almacen 2
38626,1034,1000,30/06/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4962,1034,1001,04/07/2023,Entrada,46,812,"Ingreso simulado",HFC,35,Almacen 2
38625,1034,1000,07/07/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38624,1034,1001,08/07/2023,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
38623,1034,1000,09/07/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38622,1034,1001,10/07/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38621,1034,1001,11/07/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38620,1034,1001,15/07/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38619,1034,1000,16/07/2023,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
4961,1034,1000,19/07/2023,Entrada,58,812,"Ingreso simulado",HFC,35,Almacen 2
38618,1034,1001,19/07/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38617,1034,1000,20/07/2023,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38616,1034,1000,21/07/2023,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38615,1034,1000,24/07/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
4960,1034,1000,25/07/2023,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
38614,1034,1000,29/07/2023,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38613,1034,1000,30/07/2023,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38612,1034,1001,01/08/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38611,1034,1001,03/08/2023,Salida,3,792,"Salida simulada",HFC,35,Almacen 2
4959,1034,1001,14/08/2023,Entrada,43,812,"Ingreso simulado",HFC,35,Almacen 2
38610,1034,1000,23/08/2023,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
38609,1034,1000,02/09/2023,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4958,1034,1000,17/09/2023,Entrada,52,812,"Ingreso simulado",HFC,35,Almacen 2
38608,1034,1001,17/09/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38607,1034,1000,18/09/2023,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
4957,1034,1001,20/09/2023,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
38606,1034,1001,21/09/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38605,1034,1001,22/09/2023,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
38604,1034,1000,24/09/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
4956,1034,1001,26/09/2023,Entrada,51,812,"Ingreso simulado",HFC,35,Almacen 2
38603,1034,1000,28/09/2023,Salida,32,792,"Salida simulada",HFC,35,Almacen 2
38602,1034,1001,30/09/2023,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
38601,1034,1000,03/10/2023,Salida,10,792,"Salida simulada",HFC,35,Almacen 2
4955,1034,1000,08/10/2023,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
4954,1034,1001,09/10/2023,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
38600,1034,1001,10/10/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38599,1034,1001,19/10/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4953,1034,1000,20/10/2023,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
38598,1034,1001,20/10/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4952,1034,1001,21/10/2023,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
38597,1034,1001,22/10/2023,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38596,1034,1001,24/10/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4951,1034,1001,25/10/2023,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
38595,1034,1000,26/10/2023,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38594,1034,1001,27/10/2023,Salida,11,792,"Salida simulada",HFC,35,Almacen 2
38593,1034,1001,28/10/2023,Salida,29,792,"Salida simulada",HFC,35,Almacen 2
4950,1034,1000,31/10/2023,Entrada,52,812,"Ingreso simulado",HFC,35,Almacen 2
38592,1034,1001,03/11/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
4949,1034,1000,03/11/2023,Entrada,57,812,"Ingreso simulado",HFC,35,Almacen 2
4948,1034,1001,06/11/2023,Entrada,39,812,"Ingreso simulado",HFC,35,Almacen 2
38591,1034,1000,08/11/2023,Salida,29,792,"Salida simulada",HFC,35,Almacen 2
38590,1034,1000,09/11/2023,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
4947,1034,1000,11/11/2023,Entrada,60,812,"Ingreso simulado",HFC,35,Almacen 2
38589,1034,1000,13/11/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38588,1034,1000,14/11/2023,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
38587,1034,1000,15/11/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38586,1034,1001,17/11/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38585,1034,1001,18/11/2023,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
38584,1034,1000,19/11/2023,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
38583,1034,1000,20/11/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38582,1034,1001,24/11/2023,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38581,1034,1001,29/11/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4946,1034,1001,29/11/2023,Entrada,47,812,"Ingreso simulado",HFC,35,Almacen 2
38580,1034,1000,01/12/2023,Salida,13,792,"Salida simulada",HFC,35,Almacen 2
38579,1034,1000,02/12/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38578,1034,1001,03/12/2023,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
4945,1034,1001,05/12/2023,Entrada,64,812,"Ingreso simulado",HFC,35,Almacen 2
4944,1034,1001,07/12/2023,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
38577,1034,1001,08/12/2023,Salida,20,792,"Salida simulada",HFC,35,Almacen 2
38576,1034,1000,09/12/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38575,1034,1001,10/12/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38574,1034,1000,18/12/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38573,1034,1000,27/12/2023,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38572,1034,1000,30/12/2023,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38571,1034,1000,31/12/2023,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
4943,1034,1000,01/01/2024,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
38570,1034,1000,02/01/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38569,1034,1001,03/01/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38568,1034,1001,06/01/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38567,1034,1000,09/01/2024,Salida,8,792,"Salida simulada",HFC,35,Almacen 2
4942,1034,1001,14/01/2024,Entrada,53,812,"Ingreso simulado",HFC,35,Almacen 2
38566,1034,1001,16/01/2024,Salida,18,792,"Salida simulada",HFC,35,Almacen 2
38565,1034,1000,20/01/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4941,1034,1001,21/01/2024,Entrada,38,812,"Ingreso simulado",HFC,35,Almacen 2
38564,1034,1001,22/01/2024,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
38563,1034,1000,28/01/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
4940,1034,1001,30/01/2024,Entrada,44,812,"Ingreso simulado",HFC,35,Almacen 2
38562,1034,1001,31/01/2024,Salida,28,792,"Salida simulada",HFC,35,Almacen 2
4939,1034,1001,02/02/2024,Entrada,54,812,"Ingreso simulado",HFC,35,Almacen 2
38561,1034,1000,05/02/2024,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
38560,1034,1001,06/02/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4938,1034,1000,07/02/2024,Entrada,50,812,"Ingreso simulado",HFC,35,Almacen 2
38559,1034,1001,09/02/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38558,1034,1001,10/02/2024,Salida,24,792,"Salida simulada",HFC,35,Almacen 2
4937,1034,1000,10/02/2024,Entrada,40,812,"Ingreso simulado",HFC,35,Almacen 2
38557,1034,1000,12/02/2024,Salida,19,792,"Salida simulada",HFC,35,Almacen 2
38556,1034,1001,13/02/2024,Salida,14,792,"Salida simulada",HFC,35,Almacen 2
4936,1034,1001,14/02/2024,Entrada,46,812,"Ingreso simulado",HFC,35,Almacen 2
38555,1034,1001,17/02/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
38554,1034,1000,20/02/2024,Salida,21,792,"Salida simulada",HFC,35,Almacen 2
4935,1034,1000,20/02/2024,Entrada,56,812,"Ingreso simulado",HFC,35,Almacen 2
38553,1034,1001,24/02/2024,Salida,33,792,"Salida simulada",HFC,35,Almacen 2
38552,1034,1001,28/02/2024,Salida,17,792,"Salida simulada",HFC,35,Almacen 2
4934,1034,1000,29/02/2024,Entrada,44,812,"Ingreso simulado",HFC,35,Almacen 2
38551,1034,1001,02/03/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38550,1034,1001,04/03/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
4933,1034,1001,04/03/2024,Entrada,45,812,"Ingreso simulado",HFC,35,Almacen 2
38549,1034,1000,05/03/2024,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4932,1034,1000,10/03/2024,Entrada,55,812,"Ingreso simulado",HFC,35,Almacen 2
38548,1034,1000,10/03/2024,Salida,15,792,"Salida simulada",HFC,35,Almacen 2
4931,1034,1001,13/03/2024,Entrada,40,812,"Ingreso simulado",HFC,35,Almacen 2
38547,1034,1001,13/03/2024,Salida,25,792,"Salida simulada",HFC,35,Almacen 2
38546,1034,1001,15/03/2024,Salida,26,792,"Salida simulada",HFC,35,Almacen 2
38545,1034,1001,17/03/2024,Salida,23,792,"Salida simulada",HFC,35,Almacen 2
38544,1034,1001,19/03/2024,Salida,31,792,"Salida simulada",HFC,35,Almacen 2
4930,1034,1001,19/03/2024,Entrada,52,812,"Ingreso simulado",HFC,35,Almacen 2
38543,1034,1000,21/03/2024,Salida,22,792,"Salida simulada",HFC,35,Almacen 2
38542,1034,1000,22/03/2024,Salida,16,792,"Salida simulada",HFC,35,Almacen 2
