anio,num_mes,departamento,provincia,distrito,sector,area,categoria,descripcion,cantidad,fecha_data
2022,1,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",100,27/06/2025
2022,2,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",76,27/06/2025
2022,3,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",87,27/06/2025
2022,4,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",109,27/06/2025
2022,5,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",145,27/06/2025
2022,6,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",155,27/06/2025
2022,7,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",187,27/06/2025
2022,8,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",175,27/06/2025
2022,9,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",168,27/06/2025
2022,10,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",201,27/06/2025
2022,11,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",182,27/06/2025
2022,12,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",188,27/06/2025
2022,1,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,242,27/06/2025
2022,2,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,262,27/06/2025
2022,3,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,246,27/06/2025
2022,4,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,216,27/06/2025
2022,5,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,236,27/06/2025
2022,6,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,180,27/06/2025
2022,7,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,182,27/06/2025
2022,8,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,152,27/06/2025
2022,9,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,183,27/06/2025
2022,10,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,157,27/06/2025
2022,11,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,150,27/06/2025
2022,12,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,157,27/06/2025
2022,1,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,76,27/06/2025
2022,2,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,97,27/06/2025
2022,3,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,83,27/06/2025
2022,4,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,80,27/06/2025
2022,5,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,65,27/06/2025
2022,6,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,80,27/06/2025
2022,7,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,73,27/06/2025
2022,8,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,82,27/06/2025
2022,9,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,88,27/06/2025
2022,10,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,66,27/06/2025
2022,11,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,55,27/06/2025
2022,12,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,69,27/06/2025
2022,1,Lambayeque,Ferreniafe,Pueblo Nuevo,ESSALUD,rural,0,No clasificado o informacion no registrada,2,27/06/2025
2022,2,Lambayeque,Ferreniafe,Pueblo Nuevo,ESSALUD,rural,0,No clasificado o informacion no registrada,2,27/06/2025
2022,3,Lambayeque,Ferreniafe,Pueblo Nuevo,ESSALUD,rural,0,No clasificado o informacion no registrada,2,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,0,No clasificado o informacion no registrada,1,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,0,No clasificado o informacion no registrada,1,27/06/2025
2023,1,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",216,27/06/2025
2023,2,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",201,27/06/2025
2023,3,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",247,27/06/2025
2023,4,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",212,27/06/2025
2023,5,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",184,27/06/2025
2023,6,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",190,27/06/2025
2023,7,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",189,27/06/2025
2023,8,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",214,27/06/2025
2023,9,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",194,27/06/2025
2023,10,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",164,27/06/2025
2023,11,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",165,27/06/2025
2023,12,Lambayeque,Chiclayo,Pimentel,ESSALUD,urbano,II-1,"Hospital basico (quirofano, especialistas, hospitalizacion basica)",157,27/06/2025
2023,1,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,151,27/06/2025
2023,2,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,148,27/06/2025
2023,3,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,177,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,149,27/06/2025
2023,5,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,135,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,140,27/06/2025
2023,7,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,134,27/06/2025
2023,8,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,133,27/06/2025
2023,9,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,125,27/06/2025
2023,10,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,136,27/06/2025
2023,11,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,137,27/06/2025
2023,12,Lambayeque,Chiclayo,Chiclayo,ESSALUD,urbano,III-1,Hospital mas especializado,100,27/06/2025
2023,1,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),34,27/06/2025
2023,2,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),37,27/06/2025
2023,3,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),51,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),31,27/06/2025
2023,5,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),30,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),36,27/06/2025
2023,7,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),27,27/06/2025
2023,8,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2023,9,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),29,27/06/2025
2023,10,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),36,27/06/2025
2023,11,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),22,27/06/2025
2023,12,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),17,27/06/2025
2023,1,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),10,27/06/2025
2023,2,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),12,27/06/2025
2023,3,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),15,27/06/2025
2023,4,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),11,27/06/2025
2023,5,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),12,27/06/2025
2023,6,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),7,27/06/2025
2023,7,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),12,27/06/2025
2023,8,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),9,27/06/2025
2023,9,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2023,10,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),9,27/06/2025
2023,11,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2023,12,Lambayeque,Chiclayo,La Victoria,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),10,27/06/2025
2023,1,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2023,2,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2023,3,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2023,4,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2023,5,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),9,27/06/2025
2023,6,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),10,27/06/2025
2023,7,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),11,27/06/2025
2023,8,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),10,27/06/2025
2023,9,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2023,10,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),13,27/06/2025
2023,11,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2023,12,Lambayeque,Chiclayo,Pimentel,MINSA,urbano,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2023,1,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,250,27/06/2025
2023,2,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,222,27/06/2025
2023,3,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,218,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,223,27/06/2025
2023,5,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,236,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,229,27/06/2025
2023,7,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,223,27/06/2025
2023,8,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,261,27/06/2025
2023,9,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,259,27/06/2025
2023,10,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,244,27/06/2025
2023,11,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,253,27/06/2025
2023,12,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,II-2,Hospital de mediana complejidad,214,27/06/2025
2023,1,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,159,27/06/2025
2023,2,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,131,27/06/2025
2023,3,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,165,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,168,27/06/2025
2023,5,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,154,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,159,27/06/2025
2023,7,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,156,27/06/2025
2023,8,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,121,27/06/2025
2023,9,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,143,27/06/2025
2023,10,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,128,27/06/2025
2023,11,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,105,27/06/2025
2023,12,Lambayeque,Chiclayo,Chiclayo,MINSA,urbano,III-1,Hospital mas especializado,116,27/06/2025
2023,1,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,87,27/06/2025
2023,2,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,69,27/06/2025
2023,3,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,40,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,26,27/06/2025
2023,5,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,30,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,28,27/06/2025
2023,7,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,36,27/06/2025
2023,8,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,30,27/06/2025
2023,9,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,68,27/06/2025
2023,10,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,69,27/06/2025
2023,11,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,68,27/06/2025
2023,12,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,II-E,Establecimiento de salud de nivel II Especial,28,27/06/2025
2023,1,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,1,27/06/2025
2023,2,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,4,27/06/2025
2023,3,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,16,27/06/2025
2023,4,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,12,27/06/2025
2023,5,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,12,27/06/2025
2023,6,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,12,27/06/2025
2023,7,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,11,27/06/2025
2023,8,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,6,27/06/2025
2023,9,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,12,27/06/2025
2023,10,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,17,27/06/2025
2023,11,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,5,27/06/2025
2023,12,Lambayeque,Chiclayo,Chiclayo,PRIVADO,urbano,0,No clasificado o informacion no registrada,5,27/06/2025
2023,11,Lambayeque,Chiclayo,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",2,27/06/2025
2023,12,Lambayeque,Chiclayo,Pitipo,MINSA,rural,I-2,"Centro de salud basico (con atencion continua, con obstetra)",1,27/06/2025
2023,1,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2023,2,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),10,27/06/2025
2023,3,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2023,4,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2023,5,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2023,6,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),8,27/06/2025
2023,7,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2023,8,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2023,9,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),6,27/06/2025
2023,10,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2023,11,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2023,12,Lambayeque,Chiclayo,Chongoyape,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2023,1,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),34,27/06/2025
2023,2,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),35,27/06/2025
2023,3,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),35,27/06/2025
2023,4,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),19,27/06/2025
2023,5,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),32,27/06/2025
2023,6,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),45,27/06/2025
2023,7,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),37,27/06/2025
2023,8,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),32,27/06/2025
2023,9,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),40,27/06/2025
2023,10,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),37,27/06/2025
2023,11,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2023,12,Lambayeque,Chiclayo,JLO,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),29,27/06/2025
2023,1,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),21,27/06/2025
2023,2,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),23,27/06/2025
2023,3,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),33,27/06/2025
2023,4,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2023,5,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),36,27/06/2025
2023,6,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2023,7,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),24,27/06/2025
2023,8,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),18,27/06/2025
2023,9,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),26,27/06/2025
2023,10,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),28,27/06/2025
2023,11,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),25,27/06/2025
2023,12,Lambayeque,Chiclayo,Monsefu,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),17,27/06/2025
2023,1,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2023,2,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),7,27/06/2025
2023,3,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),4,27/06/2025
2023,4,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2023,5,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2023,6,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2023,7,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),5,27/06/2025
2023,8,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),0,27/06/2025
2023,9,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2023,10,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),2,27/06/2025
2023,11,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2023,12,Lambayeque,Chiclayo,Oyotun,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
2023,1,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2023,2,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2023,4,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),1,27/06/2025
2023,5,Lambayeque,Ferreniafe,Caniaris,MINSA,rural,I-3,Centro de salud con mayor capacidad (medico y laboratorio basico),3,27/06/2025
